"VID","TimeStep","vel_x","vel_y","accel_x","accel_y","yaw","numberOfLanesToMedian","numberOfLanesToCurb","headway","distanceToIntersection","turn"
"1.6",200.4,6.615267091362959e-16,10.803551025436503,NA,NA,90.0,0,0,58.807415263481175,20.744857968969928,NA
"3.8",200.4,8.463563743836386e-16,13.822048528161831,NA,NA,90.0,0,0,29.222291196400363,57.42513605595257,NA
"3.9",200.4,8.43900164245195e-16,13.781935572489164,NA,NA,90.0,0,0,28.369028403510754,93.28504830076082,NA
"1.5",200.6,13.764993179528973,0.0,NA,NA,0.0,0,0,NA,47.589891075680924,NA
"1.6",200.6,6.178028472269422e-16,10.089486171148785,NA,NA,90.0,0,0,59.54251666515724,18.73404126165911,NA
"3.8",200.6,8.376780651671231e-16,13.680320983165876,NA,NA,90.0,0,0,28.50412423399692,54.690258028252515,NA
"3.9",200.6,8.457950969312639e-16,13.81288217174355,NA,NA,90.0,0,0,28.342516165795217,90.52291723199632,NA
"1.5",200.8,13.861734270737507,0.0,NA,NA,0.0,0,0,NA,50.36066284810458,NA
"1.6",200.8,5.896215948141981e-16,9.629251392723447,NA,NA,90.0,0,0,60.38901324076002,16.816530577490898,NA
"3.8",200.8,8.411043526223225e-16,13.736276503689588,NA,NA,90.0,0,0,27.682719211803715,51.94431944694431,NA
"3.9",200.8,8.427650492139156e-16,13.76339773721993,NA,NA,90.0,0,0,28.337091919089147,87.77070933759788,NA
"1.5",201.0,13.892574866851792,0.0,NA,NA,0.0,0,0,NA,53.13776409061162,NA
"1.6",201.0,5.449829637494998e-16,8.900247224406876,NA,NA,90.0,0,0,61.38747876924898,15.046083929218218,NA
"3.8",201.0,8.358322327658869e-16,13.650176252415404,NA,NA,90.0,0,0,26.732733406202044,49.21573824897225,NA
"3.9",201.0,8.409132839411363e-16,13.733156115324237,NA,NA,90.0,0,0,28.32049594650738,85.02457916768797,NA
"1.5",201.2,13.727050133305601,0.0,NA,NA,0.0,0,0,NA,55.88191527771758,NA
"1.6",201.2,4.993461057173901e-16,8.154940772556698,NA,NA,90.0,0,0,62.50190064139878,13.426123973885092,NA
"3.8",201.2,8.479872878307195e-16,13.848683366030455,NA,NA,90.0,0,0,25.593984887507276,46.447651402781275,NA
"3.9",201.2,8.508505546486075e-16,13.895444061765447,NA,NA,90.0,0,0,28.311143807360395,82.24603138764215,NA
"1.5",201.4,13.67954352633562,0.0,NA,NA,0.0,0,0,NA,58.616686781497314,NA
"1.6",201.4,4.753661962261322e-16,7.763319130987003,NA,NA,90.0,0,0,63.685145520468524,11.886761425066672,NA
"3.8",201.4,8.159390848624488e-16,13.32529649251584,NA,NA,90.0,0,0,24.481589415201483,43.7843765681881,NA
"3.9",201.4,8.408271987351171e-16,13.731750237219968,NA,NA,90.0,0,0,28.229853058419565,79.5002531552562,NA
"1.5",201.6,13.675737865432167,0.0,NA,NA,0.0,0,0,NA,61.35079883204118,NA
"1.6",201.6,4.268096955453871e-16,6.97033129621616,NA,NA,90.0,0,0,65.02622683431173,10.50797300527649,NA
"3.8",201.6,7.804056719440098e-16,12.744991821108888,NA,NA,90.0,0,0,23.326657310222913,41.23730068668512,NA
"3.9",201.6,8.396747843117946e-16,13.712929881438614,NA,NA,90.0,0,0,28.03626544635364,76.75827904016309,NA
"1.5",201.8,13.70819339601323,0.0,NA,NA,0.0,0,0,NA,64.09148821257644,NA
"1.6",201.8,3.993886207090318e-16,6.522511159741759,NA,NA,90.0,0,0,66.46336328156603,9.221928533196397,NA
"3.8",201.8,7.437188684752389e-16,12.145850852556753,NA,NA,90.0,0,0,22.20198937165992,38.81019753886465,NA
"3.9",201.8,8.421510109002853e-16,13.753369730548002,NA,NA,90.0,0,0,27.714761670755365,74.00826430387805,NA
"1.5",202.0,13.756058221179993,0.0,NA,NA,0.0,0,0,NA,66.84182551273467,NA
"1.6",202.0,3.565862321166674e-16,5.823495106751378,NA,NA,90.0,0,0,68.04987590445177,8.078711959982451,NA
"3.8",202.0,7.166117190473794e-16,11.703157507067546,NA,NA,90.0,0,0,21.02605689159668,36.471818084501855,NA
"3.9",202.0,8.385984345871221e-16,13.69535175645724,NA,NA,90.0,0,0,27.316322820877417,71.2699009386247,NA
"1.5",202.2,13.715199354272336,0.0,NA,NA,0.0,0,0,NA,69.58406245744361,NA
"1.6",202.2,3.3281522854999686e-16,5.43528515783842,NA,NA,90.0,0,0,69.70585874373856,7.018082040503185,NA
"3.8",202.2,6.849698062762054e-16,11.186405856008573,NA,NA,90.0,0,0,19.875832751962662,34.23697721486967,NA
"3.9",202.2,8.438476516070514e-16,13.781077976026573,NA,NA,90.0,0,0,26.7973883968738,68.51445380713247,NA
"1.5",202.4,13.67470428455621,0.0,NA,NA,0.0,0,0,NA,72.31826339071574,NA
"1.6",202.4,2.981288159652423e-16,4.868813051613105,NA,NA,90.0,0,0,71.46703699032716,6.075929162397068,NA
"3.8",202.4,6.563420413959127e-16,10.718878975601514,NA,NA,90.0,0,0,18.70581956716501,32.09585873582843,NA
"3.9",202.4,8.478281566549235e-16,13.846084556709975,NA,NA,90.0,0,0,26.17194728065209,65.74607386328563,NA
"1.5",202.6,13.728000130113214,0.0,NA,NA,0.0,0,0,NA,75.06317483613724,NA
"1.6",202.6,2.7070902845456655e-16,4.421013938762503,NA,NA,90.0,0,0,73.32843422859733,5.230468708616312,NA
"2.10",202.6,8.443502637241075e-16,13.789286254812032,NA,NA,90.0,0,0,27.579122009599615,98.0788161174953,NA
"3.8",202.6,6.25602311172383e-16,10.216861083668396,NA,NA,90.0,0,0,17.546650138183793,30.055372027500482,NA
"3.9",202.6,8.387458852984704e-16,13.697759809317068,NA,NA,90.0,0,0,25.47576753552238,63.007422284661956,NA
"1.5",202.8,13.644683997472749,0.0,NA,NA,0.0,0,0,NA,77.79147539246995,NA
"1.6",202.8,0.06464217018644514,3.954752075554727,NA,NA,89.06343345876121,NA,NA,75.26642061298091,4.463167459630897,NA
"2.10",202.8,8.458751211490312e-16,13.814189066397958,NA,NA,90.0,0,0,27.56077812051589,95.3163806339909,NA
"3.8",202.8,5.810221006715623e-16,9.488810995563659,NA,NA,90.0,0,0,16.43983835418203,28.16066450914962,NA
"3.9",202.8,8.402589248864602e-16,13.72246962097939,NA,NA,90.0,0,0,24.629035810439234,60.26391243762856,NA
"1.5",203.0,13.78895682951901,0.0,NA,NA,0.0,0,0,NA,80.54866757994468,NA
"1.6",203.0,0.12421647785056937,3.456067407007363,NA,NA,87.94025628474536,NA,NA,77.33299849748325,3.791442187211229,NA
"2.10",203.0,8.42030891671971e-16,13.75140803467948,NA,NA,90.0,0,0,27.561318584175524,92.56652337987842,NA
"3.8",203.0,5.639920223399996e-16,9.210688710127243,NA,NA,90.0,0,0,15.288914093558049,26.32191287510742,NA
"3.9",203.0,8.421963609446757e-16,13.75411035297762,NA,NA,90.0,0,0,23.72035148186916,57.514170939007386,NA
"1.5",203.2,13.735019809333608,0.0,NA,NA,0.0,0,0,NA,83.29511414638193,NA
"1.6",203.2,0.2326165680990074,3.976067407007363,NA,NA,86.64604218667428,NA,NA,79.2847889779485,3.029323960227374,NA
"2.10",203.2,8.485190638263135e-16,13.857367927096785,NA,NA,90.0,0,0,27.44807067113578,89.79550371066851,NA
"3.8",203.2,5.201677028995328e-16,8.494983259854086,NA,NA,90.0,0,0,14.385130922988708,24.6264878760637,NA
"3.9",203.2,8.138468902727539e-16,13.291128361898071,NA,NA,90.0,0,0,22.76112246146039,54.85709240556251,NA
"1.5",203.4,13.806890108245426,0.0,NA,NA,0.0,0,0,NA,86.05596771750726,NA
"1.6",203.4,0.423632363308791,4.496067407007363,NA,NA,84.59340723747282,NA,NA,81.1469535181961,2.1829856345733263,NA
"2.10",203.4,8.374324997309394e-16,13.676310595250689,NA,NA,90.0,0,0,27.27161443677656,87.06071791056904,NA
"3.8",203.4,5.131189395975983e-16,8.379868219226175,NA,NA,90.0,0,0,13.608370760544915,22.95455496538333,NA
"3.9",203.4,7.834083590815353e-16,12.794029423454578,NA,NA,90.0,0,0,21.8782902206147,52.299500882975366,NA
"1.5",203.6,13.716212909184396,0.0,NA,NA,0.0,0,0,NA,88.79872158720681,NA
"1.6",203.6,1.0062698464859257,5.0160674070073625,NA,NA,78.42740763167393,NA,NA,82.8869826186315,1.1811766381618807,NA
"2.10",203.6,8.498443590509035e-16,13.879011640623212,NA,NA,90.0,0,0,26.981085703456984,84.28543056439176,NA
"3.8",203.6,4.995412814408701e-16,8.158128234012782,NA,NA,90.0,0,0,12.979958595143842,21.327472483337424,NA
"3.9",203.6,7.608955882208723e-16,12.42636797402545,NA,NA,90.0,0,0,21.02464227261217,49.81552615193937,NA
"1.5",203.8,13.819870388545096,0.0,NA,NA,0.0,0,0,NA,91.56223287363919,NA
"1.6",203.8,1.7439185109280828,5.536067407007362,NA,NA,71.63856160947623,NA,NA,84.54374321493906,0.09981703145400068,NA
"2.10",203.8,8.486224126912196e-16,13.859055742146447,NA,NA,90.0,0,0,26.601541324835097,81.51416865196138,NA
"3.8",203.8,5.064952835047642e-16,8.27169570618085,NA,NA,90.0,0,0,NA,19.678507884671312,NA
"3.9",203.8,7.324204605878051e-16,11.961333849037041,NA,NA,90.0,0,0,20.286714644040927,47.424638191510574,NA
"1.5",204.0,13.747832466810943,0.0,NA,NA,0.0,0,0,NA,94.31136590006714,NA
"1.6",204.0,2.9791170563210234,5.971023950639213,NA,NA,60.0708310022249,NA,NA,86.09910491817341,1.0902767395190882,NA
"2.10",204.0,8.46908809006731e-16,13.831070470218547,NA,NA,90.0,0,0,26.248647216738732,78.74854122831158,NA
"3.8",204.0,5.367138208890132e-16,8.765201873106504,NA,NA,90.0,0,0,NA,17.932243151650358,NA
"3.9",204.0,7.38866149027189e-16,12.066599929736743,NA,NA,90.0,0,0,19.62643503271491,45.0128576042234,NA
"1.5",204.2,13.780685710404068,0.0,NA,NA,0.0,0,0,NA,97.06709318267518,NA
"1.6",204.2,4.43476995328128,6.443601139492388,NA,NA,46.50873190625999,NA,NA,87.56652183235575,2.3734091870176903,NA
"2.10",204.2,8.48631493512959e-16,13.859204043219798,NA,NA,90.0,0,0,25.875418968906985,75.97733112877476,NA
"3.8",204.2,5.568171469570319e-16,9.093514102918649,NA,NA,90.0,0,0,NA,16.12212414989107,NA
"3.9",204.2,7.343632987483247e-16,11.993062804061008,NA,NA,90.0,0,0,19.04652529248642,42.61594776600131,NA
"1.5",204.4,13.850069775162265,0.0,NA,NA,0.0,0,0,NA,99.83671801367036,NA
"1.6",204.4,5.739584812173968,6.732508012379553,NA,NA,31.513384760712572,NA,NA,88.99003418491229,3.646564969221138,NA
"2.10",204.4,8.448214783401215e-16,13.796981773492881,NA,NA,90.0,0,0,25.500989571154037,73.2186100786372,NA
"3.8",204.4,5.855999322190437e-16,9.563572658284189,NA,NA,90.0,0,0,NA,14.220800502428146,NA
"3.9",204.4,7.301855374739195e-16,11.924834784728187,NA,NA,90.0,0,0,18.574272867197635,40.23287507134987,NA
"1.6",204.6,6.8426632463689305,7.190969901994834,NA,NA,17.905792225819162,0,0,NA,5.048490003817926,NA
"2.10",204.6,8.37163596529397e-16,13.671919072703458,NA,NA,90.0,0,0,25.2058810925825,70.48494759888271,NA
"3.8",204.6,6.161361019541366e-16,10.06226615515779,NA,NA,90.0,0,0,NA,12.224169604393126,NA
"3.9",204.6,7.468126831084352e-16,12.1963766798459,NA,NA,90.0,0,0,18.147450762260007,37.79578432348971,NA
"1.6",204.8,7.604356703993027,7.685765106977928,NA,NA,8.346661127979292,0,0,NA,6.520609572362109,NA
"2.10",204.8,8.452245322166247e-16,13.803564142822289,NA,NA,90.0,0,0,24.929957260622643,67.72502213444446,NA
"3.8",204.8,6.461471920907969e-16,10.55238445142991,NA,NA,90.0,0,0,NA,10.137010150372895,NA
"3.9",204.8,7.607472228121062e-16,12.423944983023155,NA,NA,90.0,0,0,17.77313865594141,35.313530838264235,NA
"1.6",205.0,8.07535837063316,8.08619279087245,NA,NA,2.9663126657196264,0,0,NA,8.095564801688928,NA
"2.10",205.0,8.397875568699346e-16,13.71477159707807,NA,NA,90.0,0,0,24.666807241370975,64.98291636106602,NA
"3.8",205.0,6.722085171979683e-16,10.977998189616567,NA,NA,90.0,0,0,NA,7.978698648725545,NA
"3.9",205.0,7.592210996768992e-16,12.39902150081964,NA,NA,90.0,0,0,17.488933993700755,32.83663934668744,NA
"1.6",205.2,8.428670701292072,8.428735625685226,NA,NA,0.22488507966867302,0,0,NA,9.75198140168523,NA
"2.10",205.2,8.425419190436664e-16,13.759753745002673,NA,NA,90.0,0,0,24.430104812312976,62.231892099631935,NA
"3.10",205.2,8.492805746618616e-16,13.869804342822173,NA,NA,90.0,0,0,29.491513417491063,99.2152489567679,NA
"3.8",205.2,6.985294131331614e-16,11.407851041124752,NA,NA,90.0,0,0,NA,5.765786919707022,NA
"3.9",205.2,7.700727010196022e-16,12.57624159971278,NA,NA,90.0,0,0,17.255255881983146,30.32483183678582,NA
"1.6",205.4,8.83692429948322,0.0,NA,NA,0.0,0,0,NA,11.497774062323007,NA
"2.10",205.4,8.403077854737265e-16,13.723267574924975,NA,NA,90.0,0,0,24.256657338630077,59.488247979916935,NA
"3.10",205.4,8.40386978220984e-16,13.724560890635475,NA,NA,90.0,0,0,29.491254754348972,96.4707271907492,NA
"3.8",205.4,7.20830271343799e-16,11.772051694344347,NA,NA,90.0,NA,NA,NA,3.573925452511467,NA
"3.9",205.4,7.872048121072435e-16,12.856030206510582,NA,NA,90.0,0,0,17.03846017954993,27.75778725696037,NA
"1.6",205.6,9.254801401567677,0.0,NA,NA,0.0,0,0,NA,13.332222206777995,NA
"2.10",205.6,8.430648421313008e-16,13.76829372711014,NA,NA,90.0,0,0,24.110741636805102,56.7357000660743,NA
"3.10",205.6,8.355704799579265e-16,13.645901504657232,NA,NA,90.0,0,0,29.51573319883957,93.7419577303337,NA
"3.8",205.6,7.498665671090902e-16,12.24625039041749,NA,NA,90.0,NA,NA,NA,1.8006474816467462,NA
"3.9",205.6,7.983910428349773e-16,13.03871521798527,NA,NA,90.0,0,0,16.879967214036355,25.15513305932956,NA
"1.6",205.8,9.549672357078673,0.0,NA,NA,0.0,0,0,NA,15.229307862537462,NA
"2.10",205.8,8.45525529997467e-16,13.808479809626006,NA,NA,90.0,0,0,24.043679634591967,53.97523199459442,NA
"3.10",205.8,8.492921591990949e-16,13.869993532672526,NA,NA,90.0,0,0,29.503430454230255,90.96840187136438,NA
"3.8",205.8,7.743480017535784e-16,12.646062559306237,NA,NA,90.0,NA,NA,NA,2.4478882085869196,NA
"3.9",205.8,8.249937134087905e-16,13.473169798560422,NA,NA,90.0,0,0,16.71454576618556,22.466997354122093,NA
"1.6",206.0,9.872943447914006,0.0,NA,NA,0.0,0,0,NA,17.193604129678704,NA
"2.10",206.0,8.437863943020156e-16,13.780077568315901,NA,NA,90.0,0,0,23.978372286537336,51.22057381842376,NA
"3.10",206.0,8.382305818689785e-16,13.689344265670515,NA,NA,90.0,0,0,29.52157711475934,88.2309974005187,NA
"3.8",206.0,8.004401385641442e-16,13.072179490795905,NA,NA,90.0,NA,NA,NA,4.720421393599048,NA
"3.9",206.0,8.237917856130453e-16,13.453540828042849,NA,NA,90.0,0,0,16.638273498736183,19.784542169239213,NA
"1.6",206.2,10.28367985453646,0.0,NA,NA,0.0,0,0,NA,19.241859821381105,NA
"2.10",206.2,8.391637831394713e-16,13.704584598983638,NA,NA,90.0,0,0,23.97450111833183,48.48115981829652,NA
"3.10",206.2,8.472724937709957e-16,13.837009893152864,NA,NA,90.0,0,0,29.495092055925483,85.46409504727555,NA
"3.8",206.2,8.3187036418634e-16,13.58547402835692,NA,NA,90.0,0,0,NA,7.327927996021506,NA
"3.9",206.2,8.379785797015102e-16,13.685228757956066,NA,NA,90.0,0,0,16.618322552816355,17.05855882353333,NA
"1.6",206.4,10.684134715387628,0.0,NA,NA,0.0,0,0,NA,21.371601570983177,NA
"2.10",206.4,8.362861656525642e-16,13.657589539038018,NA,NA,90.0,0,0,24.016961323303775,45.75131877935527,NA
"3.10",206.4,8.50496321745238e-16,13.889658999433742,NA,NA,90.0,0,0,29.448678163846353,82.68669840536492,NA
"3.8",206.4,8.470594145962081e-16,13.833530046148226,NA,NA,90.0,0,0,NA,10.042926306259686,NA
"3.9",206.4,8.492858541800752e-16,13.869890563897789,NA,NA,90.0,0,0,16.611050449266443,14.300105100559051,NA
"1.6",206.6,11.084887726713934,0.0,NA,NA,0.0,0,0,NA,23.58258308134034,NA
"2.10",206.6,8.372190121232121e-16,13.672824078029953,NA,NA,90.0,0,0,24.041699254976265,43.01864594399028,NA
"3.10",206.6,8.432812700773633e-16,13.771828263700009,NA,NA,90.0,0,0,29.428877326712325,79.93290009215751,NA
"3.8",206.6,8.478546854912054e-16,13.846517805485055,NA,NA,90.0,0,0,NA,12.782698396355306,NA
"3.9",206.6,8.447928193332704e-16,13.796513736392372,NA,NA,90.0,0,0,16.621051263084986,11.563615528571347,NA
"1.6",206.8,11.542826673409,0.0,NA,NA,0.0,0,0,NA,25.885994787789237,NA
"2.10",206.8,8.373445690927452e-16,13.674874578951858,NA,NA,90.0,0,0,24.07435030357135,40.28582011370062,NA
"3.10",206.8,8.450497516717501e-16,13.80070975990966,NA,NA,90.0,0,0,29.403710290520763,77.17336729021368,NA
"3.8",206.8,8.392870119344932e-16,13.706597077930347,NA,NA,90.0,0,0,NA,15.505122429310395,NA
"3.9",206.8,8.473410696304393e-16,13.838129821927287,NA,NA,90.0,0,0,16.59474471428561,8.833141238046787,NA
"1.6",207.0,11.835028160686633,0.0,NA,NA,0.0,0,0,NA,28.24858996439712,NA
"2.10",207.0,8.471558860295533e-16,13.835105544216932,NA,NA,90.0,0,0,24.080671271583697,37.52129197482641,NA
"3.10",207.0,8.480637083633999e-16,13.849931408041158,NA,NA,90.0,0,0,29.400745117755918,74.40403776318996,NA
"3.8",207.0,8.48450532681503e-16,13.856248728567735,NA,NA,90.0,0,0,NA,18.263017237484707,NA
"3.9",207.0,8.49091124340505e-16,13.866710384278559,NA,NA,90.0,0,0,16.59265238314343,6.130541484755101,NA
"1.6",207.2,12.112949524723954,0.0,NA,NA,0.0,0,0,NA,30.667370190118238,NA
"2.10",207.2,8.499538908749645e-16,13.880800431058743,NA,NA,90.0,0,0,24.0789890606149,34.74803191960264,NA
"3.10",207.2,8.381025755176241e-16,13.687253763307817,NA,NA,90.0,0,0,29.43945445130609,71.667285922159,NA
"3.8",207.2,8.473656089379993e-16,13.83853057923261,NA,NA,90.0,0,0,NA,21.02089181202959,NA
"3.9",207.2,8.494388623053544e-16,13.872389376214706,NA,NA,90.0,NA,NA,16.585880623747002,3.5381400726961663,NA
"1.6",207.4,12.547271727693296,0.0,NA,NA,0.0,0,0,NA,33.173464510952435,NA
"2.10",207.4,8.397514966590718e-16,13.714182689143344,NA,NA,90.0,0,0,24.0855685689055,32.00855437674594,NA
"3.10",207.4,8.357346908353891e-16,13.648583271801472,NA,NA,90.0,0,0,29.452574334774482,68.93832146849478,NA
"3.8",207.4,8.414726801688716e-16,13.742291749012656,NA,NA,90.0,0,0,NA,23.761849533768594,NA
"3.9",207.4,8.417658901010916e-16,13.747080230596476,NA,NA,90.0,NA,NA,16.58492292743024,1.6932887678691042,NA
"1.6",207.6,12.848851955171703,0.0,NA,NA,0.0,0,0,NA,35.74028277988793,NA
"2.10",207.6,8.412139897479912e-16,13.738067013830879,NA,NA,90.0,0,0,NA,29.264936724055197,NA
"2.11",207.6,8.49956513347601e-16,13.880843259287067,NA,NA,90.0,0,0,26.281041409378275,99.95996022570255,NA
"3.10",207.6,8.429466780441057e-16,13.766363961119206,NA,NA,90.0,0,0,29.44691494531679,66.18587021123896,NA
"3.8",207.6,8.472578249953386e-16,13.836770333866589,NA,NA,90.0,0,0,NA,26.52321987569705,NA
"3.9",207.6,8.363262865955968e-16,13.65824476376176,NA,NA,90.0,NA,NA,16.620628041451205,2.8724086389161614,NA
"1.6",207.8,13.312010001090384,0.0,NA,NA,0.0,0,0,NA,38.400042745611856,NA
"2.10",207.8,8.39513917068039e-16,13.710302719976752,NA,NA,90.0,0,0,NA,26.527688482141272,NA
"2.11",207.8,8.366488129728456e-16,13.663512019226328,NA,NA,90.0,0,0,26.315792185315274,97.22764059799042,NA
"3.10",207.8,8.472881696026263e-16,13.837265898911284,NA,NA,90.0,0,0,29.421522309529905,63.41931467087195,NA
"3.8",207.8,8.424769363124602e-16,13.75869249646552,NA,NA,90.0,0,0,NA,29.270129131103115,NA
"3.9",207.8,8.355616379626652e-16,13.645757103916258,NA,NA,90.0,0,0,16.64321511996106,5.34159759952083,NA
"1.6",208.0,13.624069152406445,0.0,NA,NA,0.0,0,0,NA,41.122506663919076,NA
"2.10",208.0,8.491294227331855e-16,13.867335844496266,NA,NA,90.0,0,0,NA,23.760217657474133,NA
"2.11",208.0,8.492797450855057e-16,13.869790794812143,NA,NA,90.0,0,0,26.287160679586577,94.4540936450674,NA
"3.10",208.0,8.405138746241506e-16,13.726633266168648,NA,NA,90.0,0,0,29.449662825195418,60.67495937238989,NA
"3.8",208.0,8.358810990059606e-16,13.650974298678339,NA,NA,90.0,0,0,NA,31.9963527620961,NA
"3.9",208.0,8.416486134824134e-16,13.745164958066308,NA,NA,90.0,0,0,16.624376988083466,8.001378618829394,NA
"1.6",208.2,13.84177077154629,0.0,NA,NA,0.0,0,0,NA,43.88877204592895,NA
"2.10",208.2,8.427497198048545e-16,13.763147388971412,NA,NA,90.0,0,0,NA,21.015102780406792,NA
"2.11",208.2,8.461760500175182e-16,13.819103607777507,NA,NA,90.0,0,0,26.25926557086069,91.69070736952698,NA
"3.10",208.2,8.376356361142654e-16,13.679628064148128,NA,NA,90.0,0,0,29.4663666901601,57.94009334938411,NA
"3.8",208.2,8.426642201444235e-16,13.761751073552295,NA,NA,90.0,0,0,NA,34.745330782407066,NA
"3.9",208.2,8.428047803764193e-16,13.76404659634456,NA,NA,90.0,0,0,16.62391788352501,10.710076050709494,NA
"1.6",208.4,13.642345778602175,0.0,NA,NA,0.0,0,0,NA,46.61542518870398,NA
"2.10",208.4,8.374476481463753e-16,13.676557987648994,NA,NA,90.0,0,0,NA,18.28949622767911,NA
"2.11",208.4,8.434279163923691e-16,13.774223179770633,NA,NA,90.0,0,0,26.27036002655734,88.93632263716222,NA
"3.10",208.4,8.468246138066631e-16,13.829695458253846,NA,NA,90.0,0,0,29.435739196039123,55.17533226798853,NA
"3.8",208.4,8.38484364025793e-16,13.693488842817024,NA,NA,90.0,0,0,NA,37.48116436680338,NA
"3.9",208.4,8.420520672255364e-16,13.751753857713194,NA,NA,90.0,0,0,16.612264880545776,13.434275305581219,NA
"1.6",208.6,13.725242472658865,0.0,NA,NA,0.0,0,0,NA,49.35884917399768,NA
"2.10",208.6,8.41247687181748e-16,13.73861733468715,NA,NA,90.0,0,0,NA,15.554952623441311,NA
"2.11",208.6,8.498701372907421e-16,13.87943263122812,NA,NA,90.0,0,0,26.22557170797174,86.16092927186355,NA
"3.10",208.6,8.361576695419791e-16,13.655491038300097,NA,NA,90.0,0,0,29.45236445531654,52.44551912301604,NA
"3.8",208.6,8.3753548907359e-16,13.677992538856342,NA,NA,90.0,0,0,NA,40.214291184717844,NA
"3.9",208.6,8.461166964112011e-16,13.818134289826267,NA,NA,90.0,0,0,16.584236530351795,16.180539183566243,NA
"1.6",208.8,13.749632948557846,0.0,NA,NA,0.0,0,0,NA,52.1073199341145,NA
"2.10",208.8,8.432211161039508e-16,13.770845874762163,NA,NA,90.0,0,0,NA,12.819651635335727,NA
"2.11",208.8,8.423876748403131e-16,13.757234745998867,NA,NA,90.0,0,0,26.254073362258623,83.41000353141871,NA
"3.10",208.8,8.511137897635178e-16,13.899743017433211,NA,NA,90.0,0,0,29.426585026782334,49.66702367471398,NA
"3.8",208.8,8.402412171393195e-16,13.72218043152243,NA,NA,90.0,0,0,NA,42.95656379033741,NA
"3.9",208.8,8.486059131065515e-16,13.858786283480004,NA,NA,90.0,0,0,16.556915359960286,18.939956498082516,NA
"1.6",209.0,13.845507295290009,0.0,NA,NA,0.0,0,0,NA,54.875102813526084,NA
"2.10",209.0,8.474130793942902e-16,13.839305830616505,NA,NA,90.0,0,0,NA,10.081108820547863,NA
"2.11",209.0,8.492462798060607e-16,13.869244265323506,NA,NA,90.0,0,0,26.251174535897007,80.63671613175627,NA
"3.10",209.0,8.483587701997961e-16,13.854750133515337,NA,NA,90.0,0,0,29.42349616620254,46.89769349630991,NA
"3.8",209.0,8.456975420530572e-16,13.811288979677483,NA,NA,90.0,0,0,NA,45.71690624170503,NA
"3.9",209.0,8.459856274429478e-16,13.815993771133945,NA,NA,90.0,0,0,16.55597440166899,21.693985316632194,NA
"1.6",209.2,13.643002205449157,0.0,NA,NA,0.0,0,0,NA,57.602527938444275,NA
"2.10",209.2,8.471757099431279e-16,13.835429293294437,NA,NA,90.0,0,0,NA,7.365275470305982,NA
"2.11",209.2,8.471716383501544e-16,13.835362799135037,NA,NA,90.0,0,0,26.263000909237576,77.87024350280582,NA
"3.10",209.2,8.5079242091441465e-16,13.894494665837847,NA,NA,90.0,0,0,29.411683091693874,44.12062334111198,NA
"3.8",209.2,8.416669989325829e-16,13.745465215253644,NA,NA,90.0,0,0,NA,48.46430976842178,NA
"3.9",209.2,8.419999586315298e-16,13.750902859792113,NA,NA,90.0,0,0,16.554886872761294,24.4370949542976,NA
"1.6",209.4,13.849426645161584,0.0,NA,NA,0.0,0,0,NA,60.37132880977541,NA
"2.10",209.4,-0.13050780379045723,13.841864068489523,NA,NA,90.54022038548263,NA,NA,NA,4.7278499817802215,NA
"2.11",209.4,8.436141790937954e-16,13.777265080530197,NA,NA,90.0,0,0,26.26917645059379,75.1154318156005,NA
"3.10",209.4,8.455048933325152e-16,13.808142787311226,NA,NA,90.0,0,0,29.418427347929537,41.361055568492446,NA
"3.8",209.4,8.439264213538065e-16,13.782364383614622,NA,NA,90.0,0,0,NA,51.21927063157913,NA
"3.9",209.4,8.434596133513452e-16,13.774740830394439,NA,NA,90.0,0,0,16.55641158340533,27.186392438347156,NA
"1.6",209.6,13.658859457597137,0.0,NA,NA,0.0,0,0,NA,63.10212439660787,NA
"2.10",209.6,-3.6423641451737003,13.641844799160026,NA,NA,105.48579038208807,NA,NA,NA,3.6067753039900743,NA
"2.11",209.6,8.457459594194513e-16,13.812079695276916,NA,NA,90.0,0,0,26.25691134559031,72.35370785325622,NA
"3.10",209.6,8.419908540235183e-16,13.75075417025946,NA,NA,90.0,0,0,29.39664547370961,38.613249786646655,NA
"3.8",209.6,8.44524631751194e-16,13.792133900797927,NA,NA,90.0,0,0,NA,53.97633887998875,NA
"3.9",209.6,8.364614112659482e-16,13.66045151709579,NA,NA,90.0,0,0,16.582748060145757,29.913905798760318,NA
"1.6",209.8,13.849130880893208,0.0,NA,NA,0.0,0,0,NA,65.87104333078551,NA
"2.10",209.8,-11.899753074381266,13.841877282522619,NA,NA,149.2820337148024,0,0,NA,5.825592134648113,NA
"2.11",209.8,8.37621486451663e-16,13.679396982621402,NA,NA,90.0,0,0,26.28952585644319,69.61856790491404,NA
"3.10",209.8,8.47606800532086e-16,13.84246953688562,NA,NA,90.0,0,0,60.918796168234195,35.84747984331424,NA
"3.8",209.8,8.4893986880421e-16,13.864240193911828,NA,NA,90.0,0,0,NA,56.74795436150968,NA
"3.9",209.8,8.391721652593924e-16,13.704721489390359,NA,NA,90.0,0,0,16.614651801050048,32.65102736849964,NA
"1.6",210.0,13.85812951575499,0.0,NA,NA,0.0,0,0,NA,68.64183467967435,NA
"2.10",210.0,-13.667205962102704,13.680326306517236,NA,NA,177.4904448988834,0,0,NA,8.48508059758252,NA
