"vid","fid","vel_x","vel_y","Ax","Ay","yaw","numberOfLanesToMedian","numberOfLanesToCurb","headway","dist","nextmove"
"0.1",0.0,8.472933776993954e-16,13.837350953586194,2.0356786842744943e-17,0.33245155839084717,90.0,-1.0,-1.0,13.889412636663941,3.6493180550502746,0.0
"0.1",0.0,8.405109968077708e-16,13.726586267860533,-6.78238089162468e-17,-1.1076468572566078,90.0,-1.0,-1.0,13.89951264511198,2.5031395216390933,0.0
"0.1",0.0,8.409903183561454e-16,13.734414182794184,4.7932154837468994e-18,0.07827914933651314,90.0,-1.0,-1.0,13.910594516724217,1.7266959016662522,0.0
"0.1",0.0,8.47312994230119e-16,13.83767131584472,6.322675873973557e-17,1.0325713305053519,90.0,-1.0,-1.0,13.911348886859464,1.8675902418272061,0.0
"0.1",0.0,8.46455018184375e-16,13.823659503682366,-8.579760457440399e-18,-0.14011812162353365,90.0,-1.0,-1.0,13.913497077025205,2.795997726216999,0.0
"0.1",0.0,8.4431898168478815e-16,13.788775380340452,-2.1360364995868094e-17,-0.34884123341914375,90.0,-1.0,-1.0,13.91415532976427,3.9929692988543404,0.0
"0.2",0.0,8.48920682362356e-16,13.863926855537574,5.543084892592766e-17,0.9052544613601476,90.0,0.0,0.0,1000.0,16.59575876487156,0.0
"0.2",0.0,8.498983894511462e-16,13.879894024021924,9.777070887902656e-18,0.1596716848434987,90.0,0.0,0.0,1000.0,15.215272303553403,0.0
"0.2",0.0,8.481183500081905e-16,13.850823773820885,-1.7800394429557267e-17,-0.2907025020103937,90.0,0.0,0.0,1000.0,13.839173457627652,0.0
"0.2",0.0,8.477592386060291e-16,13.844959039557725,-3.591114021614396e-18,-0.05864734263159477,90.0,0.0,0.0,1000.0,12.465646057787584,0.0
"0.2",0.0,8.459056361671472e-16,13.814687414462679,-1.85360243888188e-17,-0.3027162509504677,90.0,0.0,0.0,1000.0,11.09783911830579,0.0
"0.2",0.0,8.501739452915611e-16,13.884394192406909,4.2683091244138735e-17,0.6970677794422997,90.0,0.0,0.0,1000.0,9.727021904239717,0.0
"0.2",0.0,8.469434338919601e-16,13.8316359375068,-3.230511399600925e-17,-0.5275825490010888,90.0,0.0,0.0,1000.0,8.367193759708218,0.0
"0.0",0.0,8.461010603790412e-16,13.817878934042529,8.461010603790412e-15,138.17878934042528,90.0,0.0,0.0,1000.0,27.555009566047676,0.0
"0.0",0.0,8.438442202454805e-16,13.781021937639453,-2.256840133560697e-17,-0.36856996403075826,90.0,0.0,0.0,1000.0,26.179510339227836,0.0
"0.0",0.0,8.442177088922691e-16,13.787121470125857,3.73488646788503e-18,0.06099532486404158,90.0,0.0,0.0,1000.0,24.803691475238725,0.0
"0.0",0.0,8.455984916977862e-16,13.809671364617534,1.3807828055171431e-17,0.2254989449167688,90.0,0.0,0.0,1000.0,23.425963396910838,0.0
"0.0",0.0,8.498594485455529e-16,13.879258070772048,4.260956847766667e-17,0.6958670615451368,90.0,0.0,0.0,1000.0,22.041701436650293,0.0
"0.0",0.0,8.500948932473124e-16,13.883103174550925,2.3544470175951054e-18,0.03845103778877146,90.0,0.0,0.0,1000.0,20.65754786969935,0.0
"0.0",0.0,8.462333904700854e-16,13.820040048433002,-3.861502777226975e-17,-0.6306312611792286,90.0,0.0,0.0,1000.0,19.280275408306256,0.0
"0.0",0.0,8.51031714961149e-16,13.89840263419086,4.798324491063631e-17,0.7836258575785848,90.0,0.0,0.0,1000.0,17.8959292800234,0.0
"0.0",0.0,8.463152798103312e-16,13.82137740284903,-4.7164351508178364e-17,-0.7702523134183004,90.0,0.0,0.0,1000.0,16.520170210931347,0.0
"0.0",0.0,8.434602137499165e-16,13.774750635647216,-2.855066060414648e-17,-0.466267672018148,90.0,0.0,0.0,1000.0,15.150207628359103,0.0
"0.0",0.0,8.469368544597233e-16,13.831528487224132,3.476640709806711e-17,0.5677785157691595,90.0,0.0,0.0,1000.0,13.776105836438592,0.0
"0.0",0.0,8.504974828188985e-16,13.889677961205598,3.5606283591752214e-17,0.5814947398146586,90.0,0.0,0.0,1000.0,12.398252895472247,0.0
"0.0",0.0,8.500087465665496e-16,13.881696292487904,-4.8873625234889726e-18,-0.0798166871769368,90.0,0.0,0.0,1000.0,11.023979311515632,0.0
"0.0",0.0,8.447690664720727e-16,13.79612582273083,-5.239680094476862e-17,-0.8557046975707472,90.0,0.0,0.0,1000.0,9.662114201535186,0.0
"0.0",0.0,8.434715561468293e-16,13.774935871046036,-1.297510325243403e-17,-0.21189951684792874,90.0,0.0,0.0,1000.0,8.30818558677711,0.0
"0.0",0.0,8.442298301051809e-16,13.787319424555172,7.582739583516267e-18,0.12383553509135226,90.0,0.0,0.0,1000.0,6.962303347467403,0.0
"0.0",0.0,8.502180334433823e-16,13.885114206566941,5.988203338201347e-17,0.977947820117695,90.0,0.0,0.0,1000.0,5.622984774730341,0.0
"0.1",0.0,8.445091223824402e-16,13.79188061358459,7.708232130107858e-17,1.2588498390678104,90.0,0.0,0.0,13.804607582381152,25.354198404415914,0.0
"0.1",0.0,8.443495722751501e-16,13.789274962593609,-1.5955010729008133e-18,-0.0260565099098109,90.0,0.0,0.0,13.808265755450492,23.97836190441203,0.0
"0.1",0.0,8.461119977088602e-16,13.818057554193688,1.762425433710115e-17,0.2878259160007879,90.0,0.0,0.0,13.804137679445972,22.600031548615704,0.0
"0.1",0.0,8.422849695463349e-16,13.755557441260068,-3.827028162525273e-17,-0.6250011293361979,90.0,0.0,0.0,13.812391432611406,21.228384303181638,0.0
"0.1",0.0,8.417468072411606e-16,13.7467685838434,-5.381623051742732e-18,-0.0878885741666835,90.0,0.0,0.0,13.824883407971775,19.858153642301964,0.0
"0.1",0.0,8.453951037656578e-16,13.806349787616393,3.6482965244971497e-17,0.5958120377299281,90.0,0.0,0.0,13.822201971775836,18.4826487594704,0.0
"0.1",0.0,8.386040912232833e-16,13.695444136336324,-6.791012542374524e-17,-1.109056512800688,90.0,0.0,0.0,13.838347202126165,17.119009265260196,0.0
"0.1",0.0,8.424463639005958e-16,13.758193211089758,3.8422726773125263e-17,0.6274907475343383,90.0,0.0,0.0,13.841777738475258,15.750153708439292,0.0
"0.1",0.0,8.440067878934918e-16,13.78367686881021,1.5604239928959844e-17,0.254836577204518,90.0,0.0,0.0,13.848069439770388,14.380095588987375,0.0
"0.1",0.0,8.409778665394594e-16,13.734210829195503,-3.028921354032382e-17,-0.4946603961470686,90.0,0.0,0.0,13.853519288334645,13.016699469124166,0.0
"0.1",0.0,8.442145394106736e-16,13.787069708563296,3.236672871214214e-17,0.5285887936779332,90.0,0.0,0.0,13.856735261468046,11.650424875838489,0.0
"0.1",0.0,8.420709414832952e-16,13.752062097734266,-2.1435979273784258e-17,-0.35007610829030256,90.0,0.0,0.0,13.866856523338996,10.290923575374885,0.0
"0.1",0.0,8.443991373619425e-16,13.790084421889578,2.3281958786472883e-17,0.3802232415531215,90.0,0.0,0.0,13.871280558139492,8.932492830146918,0.0
"0.1",0.0,8.45833494536109e-16,13.813509252218864,1.434357174166535e-17,0.2342483032928655,90.0,0.0,0.0,13.871687144751526,7.5792093701296945,0.0
"0.1",0.0,8.435561247956794e-16,13.776316981892183,-2.2773697404296478e-17,-0.37192270326681154,90.0,0.0,0.0,13.876047965314193,6.241828744967416,0.0
"0.2",0.0,8.49761824208244e-16,13.877663744352759,6.499854826165264e-17,1.061506849271261,90.0,0.0,0.0,81.72311417856979,93.87869811174649,0.0
"0.2",0.0,8.444340160461783e-16,13.790654034030158,-5.3278081620656453e-17,-0.8700971032260085,90.0,0.0,0.0,81.71888480249011,92.49984890487671,0.0
"0.2",0.0,8.469356319743342e-16,13.831508522522636,2.5016159281558402e-17,0.4085448849247797,90.0,0.0,0.0,81.71494141463663,91.11692146254993,0.0
"0.2",0.0,8.505890432581497e-16,13.891173256654293,3.6534112838155554e-17,0.5966473413165652,90.0,0.0,0.0,81.70596272577556,89.72803544229497,0.0
"0.2",0.0,8.449443117926227e-16,13.798987796006259,-5.64473146552702e-17,-0.9218546064803412,90.0,0.0,0.0,1000.0,88.34837363396998,0.0
"0.2",0.0,8.502170469840148e-16,13.8850980964629,5.2727351913921366e-17,0.8611030045664059,90.0,0.0,0.0,1000.0,86.96010986487725,0.0
"0.2",0.0,8.44223947903179e-16,13.787223360906355,-5.993099080835799e-17,-0.9787473555654458,90.0,0.0,0.0,1000.0,85.58163973382317,0.0
"0.2",0.0,8.445731259865014e-16,13.792925871761982,3.491780833223542e-18,0.05702510855627452,90.0,0.0,0.0,1000.0,84.2026077195106,0.0
"0.2",0.0,8.469955260668779e-16,13.832486667283812,2.422400080376554e-17,0.3956079552182956,90.0,0.0,0.0,1000.0,82.81962908882508,0.0
"0.2",0.0,8.449297163829918e-16,13.798749434878118,-2.0658096838860972e-17,-0.3373723240569326,90.0,0.0,0.0,1000.0,81.4400326613986,0.0
"0.2",0.0,8.488910462946248e-16,13.863442861821968,3.961329911632912e-17,0.6469342694384927,90.0,0.0,0.0,1000.0,80.0539778651676,0.0
"0.2",0.0,8.510986507095016e-16,13.899495777918492,2.2076044148768476e-17,0.3605291609652461,90.0,0.0,0.0,1000.0,78.6643287726139,0.0
"0.2",0.0,8.497896814598183e-16,13.878118687795942,-1.3089692496833352e-17,-0.21377090122550513,90.0,0.0,0.0,1000.0,77.27682771027683,0.0
"0.2",0.0,8.433918121507705e-16,13.77363355275942,-6.397869309047732e-17,-1.0448513503652102,90.0,0.0,0.0,1000.0,75.89978405822285,0.0
"0.2",0.0,8.454919117382275e-16,13.807930781787727,2.100099587456962e-17,0.3429722902830612,90.0,0.0,0.0,1000.0,74.51932334049518,0.0
"0.2",0.0,8.458327426711924e-16,13.81349697333295,3.4083093296485827e-18,0.0556619154522231,90.0,0.0,0.0,1000.0,73.1383186930718,0.0
"0.2",0.0,8.477352448240345e-16,13.844567191360984,1.9025021528421697e-17,0.31070218028034446,90.0,0.0,0.0,1000.0,71.75422112834725,0.0
"0.2",0.0,8.486663161908447e-16,13.859772740707268,9.310713668101858e-18,0.1520554934628393,90.0,0.0,0.0,1000.0,70.36861755686331,0.0
"0.2",0.0,8.447220452397501e-16,13.795357907731086,-3.9442709510946284e-17,-0.6441483297618156,90.0,0.0,0.0,1000.0,68.98946864047034,0.0
"0.2",0.0,8.498983894511462e-16,13.879894024021924,5.17634421139615e-17,0.8453611629083824,90.0,0.0,0.0,1000.0,67.6018844160721,0.0
"0.2",0.0,8.465116362665364e-16,13.824584147133864,-3.3867531846098155e-17,-0.5530987688806022,90.0,0.0,0.0,1000.0,66.21984644624182,0.0
"0.2",0.0,8.468608562695955e-16,13.830287342590745,3.49220003059043e-18,0.0570319545688136,90.0,0.0,0.0,1000.0,64.83725626811837,0.0
"0.0",0.0,8.451830308246711e-16,13.802886373656802,8.45183030824671e-15,138.028863736568,90.0,0.0,0.0,1000.0,13.724666276844577,0.0
"0.0",0.0,8.454780869989929e-16,13.80770500666229,2.9505617432183956e-18,0.048186330054882376,90.0,0.0,0.0,1000.0,12.355025577697525,0.0
"0.0",0.0,8.455264425069938e-16,13.8084947120375,4.835550800095377e-19,0.007897053752099481,90.0,0.0,0.0,1000.0,10.98809301889428,0.0
"0.0",0.0,8.475196043066254e-16,13.841045514456928,1.9931617996315206e-17,0.32550802419427427,90.0,0.0,0.0,1000.0,9.621927399667085,0.0
"0.0",0.0,8.453754665678183e-16,13.806029087838251,-2.1441377388070457e-17,-0.3501642661867699,90.0,0.0,0.0,1000.0,8.265166804559035,0.0
"0.0",0.0,8.455666606616329e-16,13.809151524347254,1.9119409381456443e-18,0.031224365090025685,90.0,0.0,0.0,1000.0,6.9175437248464275,0.0
"0.0",0.0,8.469368544597233e-16,13.831528487224132,1.3701937980903661e-17,0.22376962876878181,90.0,0.0,0.0,1000.0,5.584067816044875,0.0
"0.0",0.0,8.466165642811763e-16,13.826297751655803,-3.2029017854695163e-18,-0.05230735568328981,90.0,-1.0,-1.0,1000.0,4.282706313849835,0.0
"0.0",0.0,8.474411030200324e-16,13.839763491156045,8.245387388561099e-18,0.13465739500242435,90.0,-1.0,-1.0,1000.0,3.0524982251639194,0.0
"0.0",0.0,8.486902657271112e-16,13.860163866316434,1.2491627070787718e-17,0.20400375160388506,90.0,-1.0,-1.0,1000.0,2.0297466076248103,0.0
"0.0",0.0,8.447690664720727e-16,13.79612582273083,-3.921199255038468e-17,-0.640380435856045,90.0,-1.0,-1.0,1000.0,1.6617789871365687,0.0
"0.0",0.0,8.506974182472288e-16,13.892943154540845,5.928351775156124e-17,0.9681733181001562,90.0,-1.0,-1.0,1000.0,2.289201066803737,0.0
"0.0",0.0,8.46951859093687e-16,13.8317735314928,-3.7455591535418184e-17,-0.6116962304804474,90.0,-1.0,-1.0,1000.0,3.3975401560525444,0.0
"0.0",0.0,8.487419393440774e-16,13.861007760523353,1.7900802503903292e-17,0.29234229030553394,90.0,-1.0,-1.0,1000.0,4.658104406774625,0.0
"0.1",0.0,8.477897743022999e-16,13.84545772532234,2.5843649232527456e-17,0.4220588213764209,90.0,0.0,0.0,1000.0,22.064475213489455,0.0
"0.1",0.0,8.438871802378073e-16,13.781723527556752,-3.902594064492663e-17,-0.6373419776558897,90.0,0.0,0.0,1000.0,20.69041843255525,0.0
"0.1",0.0,8.4476443527897e-16,13.796050189607778,8.772550411627893e-18,0.14326662051026062,90.0,0.0,0.0,1000.0,19.315520606811646,0.0
"0.1",0.0,8.509297153064531e-16,13.896736853416078,6.165280027483048e-17,1.0068666380830038,90.0,0.0,0.0,1000.0,17.93131950999298,0.0
"0.1",0.0,8.494086263709717e-16,13.871895585933235,-1.521088935481388e-17,-0.2484126748284332,90.0,0.0,0.0,1000.0,16.550507533781186,0.0
"0.1",0.0,8.481653729956634e-16,13.851591717484407,-1.2432533753083287e-17,-0.203038684488277,90.0,0.0,0.0,1000.0,15.172877569025424,0.0
"0.1",0.0,8.494266801051378e-16,13.872190425787121,1.2613071094744148e-17,0.2059870830271393,90.0,0.0,0.0,1000.0,13.794710319425807,0.0
"0.1",0.0,8.446854756442215e-16,13.794760680913459,-4.7412044609162554e-17,-0.7742974487366183,90.0,0.0,0.0,1000.0,12.426233270732476,0.0
"0.1",0.0,8.493959360612143e-16,13.871688337447122,4.710460416992809e-17,0.7692765653366251,90.0,0.0,0.0,1000.0,11.052882615916264,0.0
"0.1",0.0,8.441361635744667e-16,13.785789734022693,-5.2597724867476813e-17,-0.858986034244289,90.0,0.0,0.0,1000.0,9.691936339010176,0.0
"0.1",0.0,8.469243946788641e-16,13.831325003560632,2.7882311043973936e-17,0.45535269537939627,90.0,0.0,0.0,1000.0,8.332322899257656,0.0
"0.1",0.0,8.44711361257746e-16,13.795183425063733,-2.213033421118008e-17,-0.3614157849689903,90.0,0.0,0.0,1000.0,6.98546649329064,0.0
"0.1",0.0,8.491154915432478e-16,13.867108330898919,4.4041302855017565e-17,0.7192490583518563,90.0,0.0,0.0,1000.0,5.647501639039386,0.0
"0.2",0.0,8.4160918841325375e-16,13.744521097825347,-4.917824862635736e-19,-0.00803141749287306,90.0,0.0,0.0,13.831476065141459,25.397003036914985,0.0
"0.2",0.0,8.48629233686568e-16,13.859167137454108,7.020045273314227e-17,1.1464603962876119,90.0,0.0,0.0,13.834574618469219,24.014183113077273,0.0
"0.2",0.0,8.4825892040676025e-16,13.853119462645902,-3.703132798077275e-18,-0.06047674808206338,90.0,0.0,0.0,13.829654231366106,22.63234520759593,0.0
"0.2",0.0,8.427636550010838e-16,13.763374967996466,-5.4952654056764095e-17,-0.8974449464943568,90.0,0.0,0.0,13.8306629121291,21.259907040640925,0.0
"0.2",0.0,8.398527058679504e-16,13.715835560958286,-2.91094913313348e-17,-0.47539407038179604,90.0,0.0,0.0,41.59199115496979,19.892745373365127,0.0
"0.2",0.0,8.471897898222868e-16,13.835659235171043,7.337083954336441e-17,1.1982367421275697,90.0,0.0,0.0,41.59297161714769,18.51430268939846,0.0
"0.2",0.0,8.507639764788645e-16,13.894030132952611,3.5741866565777396e-17,0.5837089778156823,90.0,0.0,0.0,41.58550656570786,17.13087580394491,0.0
"0.2",0.0,8.444857070904717e-16,13.791498212846928,-6.278269388392878e-17,-1.0253192010568313,90.0,0.0,0.0,41.59022413940949,15.758697965115871,0.0
"0.2",0.0,8.46592786312247e-16,13.825909427953885,2.1070792217752885e-17,0.3441121510695666,90.0,0.0,0.0,41.59181624122279,14.384434997222817,0.0
"0.2",0.0,8.469356319743342e-16,13.831508522522636,3.428456620872128e-18,0.05599094568751184,90.0,0.0,0.0,41.58799241080286,13.011381217190301,0.0
"0.2",0.0,8.483323057369432e-16,13.854317936038132,1.3966737626090446e-17,0.22809413515496146,90.0,0.0,0.0,41.58696416147485,11.638460486977475,0.0
"0.2",0.0,8.510539459957867e-16,13.898765694538598,2.7216402588434792e-17,0.44447758500465895,90.0,0.0,0.0,41.582582281638295,10.264513933118728,0.0
"0.2",0.0,8.477290873692347e-16,13.844466632492841,-3.324858626551981e-17,-0.542990620457573,90.0,0.0,0.0,41.58450206486683,8.90085392388564,0.0
"0.2",0.0,8.459602109883412e-16,13.815578688930255,-1.7688763808935525e-17,-0.28887943562585505,90.0,0.0,0.0,41.58166653206444,7.547587941105182,0.0
"0.2",0.0,8.469530769178268e-16,13.831793420070317,9.928659294856357e-18,0.16214731140062,90.0,0.0,0.0,41.58767595319788,6.205237283326968,0.0
"0.2",0.0,8.477300187869388e-16,13.844481843698304,7.769418691119848e-18,0.12688423627986722,90.0,-1.0,-1.0,41.59200508780091,4.8845222475395484,0.0
"0.2",0.0,8.487872279112452e-16,13.861747378953734,1.0572091243063852e-17,0.17265535255429398,90.0,-1.0,-1.0,41.584198392548956,3.610325097108314,0.0
"0.2",0.0,8.464913955557204e-16,13.824253591240849,-2.2958323555247783e-17,-0.37493787712884696,90.0,-1.0,-1.0,41.58942972470227,2.4631275810041204,0.0
"0.0",0.0,8.461010603790412e-16,13.817878934042529,8.461010603790412e-15,138.17878934042528,90.0,0.0,0.0,1000.0,55.19908510020903,0.0
"0.0",0.0,8.438442202454805e-16,13.781021937639453,-2.256840133560697e-17,-0.36856996403075826,90.0,0.0,0.0,1000.0,53.821614489267176,0.0
"0.0",0.0,8.442177088922691e-16,13.787121470125857,3.73488646788503e-18,0.06099532486404158,90.0,0.0,0.0,1000.0,52.44356741228634,0.0
"0.0",0.0,8.455984916977862e-16,13.809671364617534,1.3807828055171431e-17,0.2254989449167688,90.0,0.0,0.0,1000.0,51.06330242697587,0.0
"0.0",0.0,8.498594485455529e-16,13.879258070772048,4.260956847766667e-17,0.6958670615451368,90.0,0.0,0.0,1000.0,49.67612163354606,0.0
"0.0",0.0,8.500948932473124e-16,13.883103174550925,2.3544470175951054e-18,0.03845103778877146,90.0,0.0,0.0,1000.0,48.28859936927903,0.0
"0.0",0.0,8.462333904700854e-16,13.820040048433002,-3.861502777226975e-17,-0.6306312611792286,90.0,0.0,0.0,1000.0,46.907426155180346,0.0
"0.0",0.0,8.51031714961149e-16,13.89840263419086,4.798324491063631e-17,0.7836258575785848,90.0,0.0,0.0,1000.0,45.51847225581043,0.0
"0.0",0.0,8.463152798103312e-16,13.82137740284903,-4.7164351508178364e-17,-0.7702523134183004,90.0,0.0,0.0,1000.0,44.13727130802531,0.0
"0.0",0.0,8.434602137499165e-16,13.774750635647216,-2.855066060414648e-17,-0.466267672018148,90.0,0.0,0.0,1000.0,42.76079010923188,0.0
"0.0",0.0,8.469368544597233e-16,13.831528487224132,3.476640709806711e-17,0.5677785157691595,90.0,0.0,0.0,1000.0,41.37870177805078,0.0
"0.0",0.0,8.504974828188985e-16,13.889677961205598,3.5606283591752214e-17,0.5814947398146586,90.0,0.0,0.0,1000.0,39.990877047722705,0.0
"0.0",0.0,8.500087465665496e-16,13.881696292487904,-4.8873625234889726e-18,-0.0798166871769368,90.0,0.0,0.0,1000.0,38.603931977704164,0.0
"0.0",0.0,8.447690664720727e-16,13.79612582273083,-5.239680094476862e-17,-0.8557046975707472,90.0,0.0,0.0,1000.0,37.22562685295723,0.0
"0.0",0.0,8.434715561468293e-16,13.774935871046036,-1.297510325243403e-17,-0.21189951684792874,90.0,0.0,0.0,1000.0,35.84953906690383,0.0
"0.0",0.0,8.442298301051809e-16,13.787319424555172,7.582739583516267e-18,0.12383553509135226,90.0,0.0,0.0,1000.0,34.472326633568706,0.0
"0.0",0.0,8.502180334433823e-16,13.885114206566941,5.988203338201347e-17,0.977947820117695,90.0,0.0,0.0,1000.0,33.08547342180468,0.0
"0.0",0.0,8.263687765009937e-16,13.495626283044938,-2.384925694238856e-16,-3.894879235220028,90.0,0.0,0.0,1000.0,31.737661449930442,0.0
"0.0",0.0,8.1117071186869e-16,13.247423051829452,-1.5198064632303732e-16,-2.4820323121548604,90.0,0.0,0.0,1000.0,30.414788606884418,0.0
"0.0",0.0,7.904937834606157e-16,12.909743184908306,-2.067692840807429e-16,-3.3767986692114604,90.0,0.0,0.0,1000.0,29.125799594733056,0.0
"0.0",0.0,7.681370272387037e-16,12.54462964788722,-2.235675622191204e-16,-3.651135370210863,90.0,0.0,0.0,1000.0,27.873441826005894,0.0
"0.0",0.0,7.424942542465346e-16,12.125851384472453,-2.564277299216909e-16,-4.18778263414767,90.0,0.0,0.0,1000.0,26.66307973275035,0.0
"0.0",0.0,7.221069125363971e-16,11.792900827228815,-2.0387341710137446e-16,-3.329505572436382,90.0,0.0,0.0,1000.0,25.486154373992907,0.0
"0.0",0.0,7.005259770430037e-16,11.440457404220338,-2.1580935493393425e-16,-3.524434230084772,90.0,0.0,0.0,1000.0,24.34462140018553,0.0
"0.0",0.0,6.835538267433948e-16,11.163281155339018,-1.6972150299608943e-16,-2.7717624888131986,90.0,0.0,0.0,1000.0,23.230983480491023,0.0
"0.0",0.0,6.603399115907172e-16,10.784169150655872,-2.321391515267754e-16,-3.7911200468314554,90.0,0.0,0.0,1000.0,22.155422535815532,0.0
"0.0",0.0,6.415597433737177e-16,10.477465728410781,-1.8780168216999474e-16,-3.0670342224509106,90.0,0.0,0.0,1000.0,21.11072979900724,0.0
"0.0",0.0,6.27380925040395e-16,10.245908052463813,-1.4178818333322764e-16,-2.315576759469682,90.0,0.0,0.0,1000.0,20.089432949921353,0.0
"0.0",0.0,6.051149065201181e-16,9.882276374566489,-2.2266018520276892e-16,-3.6363167789732387,90.0,0.0,0.0,1000.0,19.10471655473732,0.0
"0.0",0.0,5.876603077414472e-16,9.597221144098024,-1.745459877867093e-16,-2.850552304684655,90.0,0.0,0.0,1000.0,18.14876975290912,0.0
"0.0",0.0,5.692779267281532e-16,9.297014079888285,-1.8382381013293983e-16,-3.002070642097383,90.0,0.0,0.0,1000.0,17.223125985658697,0.0
"0.0",0.0,5.449421525337287e-16,8.899580726673824,-2.43357741944245e-16,-3.974333532144616,90.0,0.0,0.0,1000.0,16.337483775349998,0.0
"0.0",0.0,5.266177797738426e-16,8.600321009134952,-1.8324372759886056e-16,-2.9925971753887204,90.0,0.0,0.0,1000.0,15.482092706025883,0.0
"0.0",0.0,5.137656309177814e-16,8.39042948996372,-1.2852148856061175e-16,-2.0989151917123117,90.0,0.0,0.0,1000.0,14.648101304778372,0.0
"0.0",0.0,4.931977219675465e-16,8.054530045902704,-2.0567908950234925e-16,-3.358994440610168,90.0,0.0,0.0,1000.0,13.848071763818092,0.0
"0.0",0.0,4.725205322230483e-16,7.716845911033868,-2.0677189744498194e-16,-3.3768413486883553,90.0,0.0,0.0,1000.0,13.082207583899024,0.0
"0.0",0.0,4.525017820801842e-16,7.3899149108989395,-2.0018750142864096e-16,-3.269310001349286,90.0,0.0,0.0,1000.0,12.34946919482962,0.0
"0.0",0.0,4.383343139040855e-16,7.158542597086294,-1.4167468176098715e-16,-2.3137231381264556,90.0,0.0,0.0,1000.0,11.640426136271572,0.0
"0.0",0.0,4.2362158861369675e-16,6.918265558831144,-1.471272529038877e-16,-2.4027703825515,90.0,0.0,0.0,1000.0,10.956023932541235,0.0
"0.0",0.0,4.0700170231671665e-16,6.64684221769227,-1.66198862969801e-16,-2.71423341138874,90.0,0.0,0.0,1000.0,10.299407266119745,0.0
"0.0",0.0,3.8826258645655376e-16,6.34080923131269,-1.8739115860162883e-16,-3.0603298637957987,90.0,0.0,0.0,1000.0,9.67404945913612,0.0
"0.0",0.0,3.6827357127047554e-16,6.01436383987419,-1.9989015186078221e-16,-3.2644539143849993,90.0,0.0,0.0,1000.0,9.08200502250445,0.0
"0.0",0.0,3.5675519039095733e-16,5.826254404769509,-1.1518380879518214e-16,-1.8810943510468103,90.0,0.0,0.0,1000.0,8.509733930575447,0.0
"0.0",0.0,3.3581172884062416e-16,5.484221721306573,-2.094346155033317e-16,-3.420326834629357,90.0,0.0,0.0,1000.0,7.972428815378758,0.0
"0.0",0.0,3.1974704498440664e-16,5.221865524117272,-1.606468385621751e-16,-2.623561971893018,90.0,0.0,0.0,1000.0,7.4623309041059,0.0
"0.0",0.0,8.510885019297393e-16,13.899330035767052,8.510885019297393e-15,138.9933003576705,90.0,0.0,0.0,1000.0,69.03839737653504,0.0
"0.0",0.0,8.44401929523519e-16,13.790130021348595,-6.686572406220356e-17,-1.0920001441845706,90.0,0.0,0.0,1000.0,67.65978630238989,0.0
"0.0",0.0,8.450691754221643e-16,13.801026973826811,6.6724589864536795e-18,0.10896952478216093,90.0,0.0,0.0,1000.0,66.28010259288764,0.0
"0.0",0.0,8.433983875760009e-16,13.773740937602707,-1.6707878461634476e-17,-0.2728603622410475,90.0,0.0,0.0,1000.0,64.9031644218623,0.0
"0.0",0.0,8.469213786763122e-16,13.831275748501067,3.5229911003113357e-17,0.5753481089836043,90.0,0.0,0.0,1000.0,63.520493611305454,0.0
"0.0",0.0,8.47727372370493e-16,13.844438624437899,8.059936941807337e-18,0.13162875936831853,90.0,0.0,0.0,1000.0,62.13652730820696,0.0
"0.0",0.0,8.477433861176812e-16,13.844700148776173,1.6013747188279004e-19,0.002615243382741994,90.0,0.0,0.0,1000.0,60.75255662403667,0.0
"0.0",0.0,8.501766354329352e-16,13.884438125749584,2.4332493152539714e-17,0.39737976973411193,90.0,0.0,0.0,1000.0,59.3646369617798,0.0
"0.0",0.0,8.497431030628651e-16,13.877358004846611,-4.3353237007011646e-18,-0.07080120902973164,90.0,0.0,0.0,1000.0,57.977450125104,0.0
"0.0",0.0,8.442740961832843e-16,13.788042344471906,-5.469006879580767e-17,-0.8931566037470517,90.0,0.0,0.0,1000.0,56.59921797639177,0.0
"0.0",0.0,8.442276079736294e-16,13.78728313439293,-4.648820965494358e-19,-0.007592100789768352,90.0,0.0,0.0,1000.0,55.221090277494284,0.0
"0.0",0.0,8.437715048685593e-16,13.779834405414295,-4.5610310507004364e-18,-0.07448728978634023,90.0,0.0,0.0,1000.0,53.84373785419445,0.0
"0.0",0.0,8.466568815489889e-16,13.82695618260652,2.885376680429605e-17,0.471217771922241,90.0,0.0,0.0,1000.0,52.46170872280534,0.0
"0.0",0.0,8.449186025318612e-16,13.798567931915168,-1.738279017127747e-17,-0.2838825069135176,90.0,0.0,0.0,1000.0,51.08255300917062,0.0
"0.0",0.0,8.475942101991771e-16,13.84226392114535,2.6756076673158973e-17,0.4369598923018181,90.0,0.0,0.0,1000.0,49.6990690217974,0.0
"0.0",0.0,8.446981798413512e-16,13.794968156197575,-2.8960303578258597e-17,-0.47295764947774543,90.0,0.0,0.0,1000.0,48.320354380344526,0.0
"0.0",0.0,8.442148719817751e-16,13.787075139861555,-4.833078595761679e-18,-0.07893016336019798,90.0,0.0,0.0,1000.0,46.94247451199324,0.0
"0.0",0.0,8.509418607411811e-16,13.896935203417671,6.726988759406045e-17,1.0986006355611622,90.0,0.0,0.0,1000.0,45.553665915776,0.0
