"dist","speed","headway","rearway","p1","p2"
42.75858300036294,13.786535168718547,1000.0,34.04346901463738,0.0,0.0
41.37695164772666,13.82695618260652,1000.0,34.04870273289454,0.0,0.0
39.991867432997005,13.862250433508308,1000.0,34.05507098305385,0.0,0.0
38.606119477587704,13.869713579278905,1000.0,34.054151082316835,0.0,0.0
37.22144263674276,13.859904159025755,1000.0,34.05648254926288,0.0,0.0
35.84057568713741,13.82278145225253,1000.0,34.05553867165483,0.0,0.0
34.46338842996691,13.787075139861555,1000.0,34.048650926822035,0.0,0.0
33.07762717753607,13.874189800391905,1000.0,34.04637638651947,0.0,0.0
31.69715980570066,13.822631663780195,1000.0,34.04454079890874,0.0,0.0
30.311567939007244,13.87559160612058,1000.0,34.049391502374505,0.0,0.0
28.932696733024592,13.810164544787257,1000.0,34.04219864414091,0.0,0.0
27.55327034731033,13.817878934042529,1000.0,34.03629228662393,0.0,0.0
26.167561243419517,13.883327588131651,1000.0,34.04337532945277,0.0,0.0
24.789601090531455,13.808609194662422,1000.0,34.04653455649617,0.0,0.0
23.41345631099248,13.793836961286143,1000.0,34.04867069752396,0.0,0.0
22.027530243167927,13.895986571696122,1000.0,34.057302218231825,0.0,0.0
20.652414182043454,13.792493713572622,1000.0,34.055188657607175,0.0,0.0
19.272334129289135,13.848243905780837,1000.0,34.05845074665194,0.0,0.0
17.88951613695939,13.883103174550925,1000.0,34.05848613892351,0.0,0.0
41.35093914252347,13.78728313439293,1000.0,47.84007438751088,0.0,0.0
39.97342146123464,13.786535168718547,1000.0,47.83741096675104,0.0,0.0
38.585717006769904,13.8893079932197,1000.0,47.83886852231609,0.0,0.0
37.200061605256586,13.869713579278905,1000.0,47.83794862157907,0.0,0.0
35.81449077613298,13.869886805552524,1000.0,47.84544048651456,0.0,0.0
34.43730577974388,13.787075139861555,1000.0,47.83855274168177,0.0,0.0
33.05978002621584,13.79175771549577,1000.0,47.83437171918905,0.0,0.0
31.67402583256311,13.87559160612058,1000.0,47.8392224226548,0.0,0.0
30.2934928188071,13.824957325493452,1000.0,47.84093898520324,0.0,0.0
28.906587737259994,13.890660743142945,1000.0,47.84167230070436,0.0,0.0
27.528091037001705,13.808609194662422,1000.0,47.84483152774776,0.0,0.0
26.14782909141478,13.828796637312044,1000.0,47.842611035863726,0.0,0.0
24.76278237537702,13.879677781828214,1000.0,47.85132944268929,0.0,0.0
23.384471653630428,13.815623015332967,1000.0,47.854494186723485,0.0,0.0
22.00794306935675,13.80184073610464,1000.0,47.857575801865295,0.0,0.0
20.631318367013744,13.80770500666229,1000.0,47.85144167251357,0.0,0.0
19.25603735694838,13.800177353280597,1000.0,47.84669772723791,0.0,0.0
17.881042417674255,13.804634472934994,1000.0,47.846558265747575,0.0,0.0
16.500212693765597,13.872450776847545,1000.0,47.85011654447726,0.0,0.0
15.120066539760973,13.877389421681874,1000.0,47.85503156595547,0.0,0.0
13.746681768479672,13.82468914607307,1000.0,47.85185584886918,0.0,0.0
12.377337209919029,13.804336419499014,1000.0,47.846273104187446,0.0,0.0
11.011574126600829,13.79612582273083,1000.0,47.842029944638824,0.0,0.0
9.649240759532779,13.80131526595913,1000.0,47.84466788413013,0.0,0.0
8.292605628850833,13.803251843184698,1000.0,47.841611086380084,0.0,0.0
6.9459646273691,13.796537273684518,1000.0,47.83488049590903,0.0,0.0
5.614190050305914,13.808928100045305,1000.0,47.838032284613604,0.0,0.0
59.34371099122364,13.835132802897133,47.83221192381987,13.29279447924857,0.0,0.0
57.95593923138972,13.883213529258501,47.829283334737994,13.323452299005424,0.0,0.0
56.5752085298074,13.813042807504536,47.82565673340241,13.335295085837899,0.0,0.0
55.188594413155016,13.872190425787121,47.82058689571278,13.362049659420776,0.0,0.0
53.80975081717986,13.794760680913459,1000.0,13.375550254492111,0.0,0.0
52.42325153985193,13.871688337447122,1000.0,13.403812432359913,0.0,0.0
51.04537402139361,13.785789734022693,1000.0,13.418990927078937,0.0,0.0
49.66298441907443,13.831325003560632,1000.0,13.437455094475524,0.0,0.0
48.284249416908885,13.795183425063733,1000.0,13.451432839271689,0.0,0.0
46.89837244018859,13.867108330898919,1000.0,13.472438704164404,0.0,0.0
45.510040047055725,13.892186961090193,1000.0,13.495812059857172,0.0,0.0
44.12274067050914,13.8824079003511,1000.0,13.51483874698917,0.0,0.0
42.73603170054586,13.877111304979772,1000.0,13.531152696041687,0.0,0.0
41.35177173304067,13.853274716443849,1000.0,13.543230218286084,0.0,0.0
39.97007873370279,13.82832350120647,1000.0,13.555078732226832,0.0,0.0
38.587734456472724,13.835659235171043,1000.0,13.572465480145297,0.0,0.0
37.19964965239635,13.894030132952611,1000.0,13.594993958530495,0.0,0.0
35.82190939273912,13.791498212846928,1000.0,13.598071400831941,0.0,0.0
34.44084478273378,13.825909427953885,1000.0,13.612567303146903,0.0,0.0
33.05934855568658,13.831508522522636,1000.0,13.630653248047452,0.0,0.0
31.706373581734482,13.54735466942896,1000.0,13.60816691893453,0.0,0.0
30.383564737435407,13.246819916748965,1000.0,13.588614933616384,0.0,0.0
29.100631238672957,12.849132283794294,1000.0,13.540776123487717,0.0,0.0
27.854608552455307,12.481204701515688,1000.0,13.488202469005444,0.0,0.0
26.6386445849403,12.182008714263963,1000.0,13.435421563766027,0.0,0.0
27.5028104446541,13.844700148776173,1000.0,13.677626471752063,0.0,0.0
26.117000409336786,13.884438125749584,1000.0,13.69785777780703,0.0,0.0
24.732192254348295,13.877358004846611,1000.0,13.702702908547593,0.0,0.0
23.35664100294193,13.788042344471906,1000.0,13.701859030965124,0.0,0.0
21.981573071840142,13.78728313439293,1000.0,13.716096696137498,0.0,0.0
20.607736779669118,13.779834405414295,1000.0,13.728502967324175,0.0,0.0
19.229799012886804,13.82695618260652,1000.0,13.747061530992141,0.0,0.0
17.855423667059213,13.798567931915168,1000.0,13.75174467489066,0.0,0.0
16.477616686289277,13.84226392114535,1000.0,13.764955646241134,0.0,0.0
15.105685156505126,13.794968156197575,1000.0,13.769905631393698,0.0,0.0
13.736052763045748,13.787075139861555,1000.0,13.774172634061244,0.0,0.0
12.357549355936335,13.896935203417671,1000.0,13.796330431512303,0.0,0.0
10.99239276386979,13.790470185843297,1000.0,13.806491773692187,0.0,0.0
9.624948545102361,13.853870334730018,1000.0,13.862956112010323,0.0,0.0
8.26701050972282,13.817878934042529,1000.0,13.94324920998767,0.0,0.0
6.912167604605684,13.883327588131651,1000.0,14.070781571348391,0.0,0.0
5.580968648853296,13.808609194662422,1000.0,14.228207676815146,0.0,0.0
4.282708134709479,13.793836961286143,1000.0,14.418019076611387,0.0,0.0
3.0581727978073907,13.772360409933608,1000.0,14.626395935063584,0.0,0.0
2.0325650154020733,13.879258070772048,1000.0,14.889207822056022,0.0,0.0
1.6623968196785694,13.895779974637554,1000.0,15.18086892054825,0.0,0.0
2.286445656233075,13.80184073610464,1000.0,1000.0,0.0,0.0
3.398788688698366,13.88583232047269,1000.0,1000.0,0.0,0.0
4.656046721020106,13.824721617989708,1000.0,1000.0,0.0,0.0
18.492563810364132,9.653046552193286,1000.0,92.90558797570989,0.0,0.0
17.559136931855157,9.373647530878126,1000.0,92.46081498851281,0.0,0.0
16.660729111604876,9.026176186563507,1000.0,91.97474086315641,0.0,0.0
15.793033824791653,8.72219417176774,1000.0,91.45971520264844,0.0,0.0
14.953668355259154,8.44245858020364,1000.0,90.92106660801592,0.0,0.0
14.145349884480712,8.135711466770895,1000.0,90.35357059950435,0.0,0.0
13.367328980915461,7.8368325740898035,1000.0,89.75160922521971,0.0,0.0
12.619525860645783,7.539116910455084,1000.0,89.11735128701643,0.0,0.0
11.89831257820191,7.278420956168363,1000.0,88.46482941186719,0.0,0.0
11.20712876818956,6.983497502846496,1000.0,87.7772560953097,0.0,0.0
10.539109217634302,6.75854333905653,1000.0,87.07297890261943,0.0,0.0
9.911761854633857,6.356859896956542,1000.0,86.32548753916579,0.0,0.0
9.31047218617288,6.103606440941224,1000.0,85.5558186066608,0.0,0.0
8.735597612720285,5.847450096986165,1000.0,84.7541792985199,0.0,0.0
8.189159510662112,5.571430111145465,1000.0,83.93419954135783,0.0,0.0
7.668946431269617,5.318697550004352,1000.0,83.08646427739748,0.0,0.0
7.169778051264051,5.120057430411517,1000.0,82.22098068145765,0.0,0.0
6.690182464932499,4.938152171498222,1000.0,81.32647454568162,0.0,0.0
6.243530523447935,4.619617072081524,1000.0,80.40304348904579,0.0,0.0
5.817860539476921,4.425805366383554,1000.0,79.46124585152074,0.0,0.0
5.4164086905438085,4.200073854072752,1000.0,78.50012435564095,0.0,0.0
5.043894285440605,3.9259204535215866,1000.0,77.50890690370166,0.0,0.0
4.677500593277209,3.7458191055071834,1000.0,76.49839008933208,0.0,0.0
4.33857154777395,3.47095783527599,1000.0,75.46555002441359,0.0,0.0
55.135940377488005,13.880570226970594,1000.0,20.22411143408398,0.0,0.0
53.747646835374866,13.889316944824532,1000.0,20.225678612037896,0.0,0.0
52.37098265198865,13.773304238065611,1000.0,20.213792472257154,0.0,0.0
50.98845481302302,13.832331513750832,1000.0,20.211691133580985,0.0,0.0
49.6022837551769,13.869177336546127,1000.0,20.211569324738917,0.0,0.0
48.22419803181203,13.788706308167894,1000.0,20.21331412472516,0.0,0.0
46.83510299407031,13.899330035767052,1000.0,20.220270579382188,0.0,0.0
45.456972001518274,13.790130021348595,1000.0,20.211186797240856,0.0,0.0
44.07780724737133,13.801026973826811,1000.0,20.211845204316177,0.0,0.0
42.70142967057604,13.773740937602707,1000.0,20.21157743994553,0.0,0.0
41.3193696054503,13.831275748501067,1000.0,20.20742542084318,0.0,0.0
39.936068289024014,13.844438624437899,1000.0,20.208616344281126,0.0,0.0
38.552822868663796,13.844700148776173,1000.0,20.21030780558766,0.0,0.0
37.165698753725906,13.884438125749584,1000.0,20.220807284594628,0.0,0.0
35.77938427466269,13.877358004846611,1000.0,20.219406719211577,0.0,0.0
34.40210571977781,13.788042344471906,1000.0,20.211907264706298,0.0,0.0
33.025030316234094,13.78728313439293,1000.0,20.212769581488203,0.0,0.0
31.648842702420247,13.779834405414295,1000.0,20.212099505157795,0.0,0.0
30.268113298262723,13.82695618260652,1000.0,20.217333223414954,0.0,0.0
28.890406176431377,13.798567931915168,1000.0,20.212689619283765,0.0,0.0
27.508552779966486,13.84226392114535,1000.0,20.21456180240014,0.0,0.0
26.131670752769566,13.794968156197575,1000.0,20.21178047279463,0.0,0.0
24.75586741994086,13.787075139861555,1000.0,20.204892727961834,0.0,0.0
23.36944763727305,13.896935203417671,1000.0,20.215410476754045,0.0,0.0
21.994057758196632,13.790470185843297,1000.0,20.20800254550329,0.0,0.0
20.612836752163773,13.853870334730018,1000.0,20.21237312449756,0.0,0.0
19.235800922480415,13.817878934042529,1000.0,20.206466766980583,0.0,0.0
17.852982313526415,13.883327588131651,1000.0,20.21354980980942,0.0,0.0
16.478525721031232,13.808609194662422,1000.0,20.21670903685282,0.0,0.0
15.106705759415574,13.793836961286143,1000.0,20.21884517788061,0.0,0.0
13.726259843636818,13.895986571696122,1000.0,20.227476698588475,0.0,0.0
12.356029282757543,13.813629319819157,1000.0,20.230255481324775,0.0,0.0
10.991518436449764,13.783975574991201,1000.0,20.219075041360128,0.0,0.0
9.6292032547161,13.80184073610464,1000.0,20.222156656501937,0.0,0.0
8.267939722878266,13.851582148200833,1000.0,20.2265443706558,0.0,0.0
6.920355727393507,13.8084947120375,1000.0,20.223246534068977,0.0,0.0
5.587803968184804,13.82137740284903,1000.0,20.21889259047353,0.0,0.0
4.281278836948683,13.880873629697598,1000.0,20.22950488987857,0.0,0.0
3.0543375403627713,13.802434534346686,1000.0,20.232517171821,0.0,0.0
2.0293009124786487,13.889677961205598,1000.0,20.238661047251583,0.0,0.0
1.662227253951704,13.825838885966222,1000.0,20.23877602124088,0.0,0.0
2.288646754856033,13.847577761095017,1000.0,20.235364168101615,0.0,0.0
3.399241334034081,13.85923066842137,1000.0,20.243138944078865,0.0,0.0
4.651875652069703,13.774935871046036,1000.0,20.235573154569288,0.0,0.0
22.062857751917196,13.850814650505782,20.230816873837185,75.5238093326945,0.0,0.0
20.688243788147087,13.787319424555172,20.236630703913903,75.52251169855089,0.0,0.0
19.306592484364877,13.863843178395182,20.228418738830065,75.52208359820848,0.0,0.0
17.931140256977542,13.808928100045305,20.227130947786314,75.52523538691304,0.0,0.0
16.5518867682151,13.856234023049474,20.231181230822965,75.53316586972201,0.0,0.0
15.170304689944196,13.891335424792487,20.229237246937046,75.53255099378839,0.0,0.0
13.796740781203416,13.825856693286914,20.23315005896348,75.5297438992731,0.0,0.0
12.427962666833283,13.79776365683414,20.242655171168174,75.53184258554167,0.0,0.0
27.84012744851038,12.467360225164542,1000.0,33.73206859304389,0.0,0.0
26.622686960428823,12.196826232412636,1000.0,33.56806441733008,0.0,0.0
25.446050919181,11.790075246110458,1000.0,33.35933299977293,0.0,0.0
24.294014071248878,11.545820543416605,1000.0,33.129393767545764,0.0,0.0
23.181572485840523,11.15140270461236,1000.0,32.86270326997058,0.0,0.0
22.099942058972392,10.845159147252556,1000.0,32.566855213929756,0.0,0.0
21.04991536824878,10.531127880000275,1000.0,32.2362159254823,0.0,0.0
20.04072075142553,10.124669624236775,1000.0,31.86600357344932,0.0,0.0
19.060573432671355,9.83658967061804,1000.0,31.466280558442605,0.0,0.0
18.108096163625834,9.562561622330366,1000.0,31.042882993307188,0.0,0.0
17.193556597747957,9.185645500387361,1000.0,30.58432477506932,0.0,0.0
16.308514156842293,8.893705833901953,1000.0,30.09097062821303,0.0,0.0
15.444450878913917,8.687712986196395,1000.0,29.580945459921907,0.0,0.0
14.613743764379704,8.357631116805836,1000.0,29.028004893426214,0.0,0.0
13.815345194656672,8.038368152581702,1000.0,28.445343227329232,0.0,0.0
